time,city,temperature_2m_min,temperature_2m_mean,temperature_2m_max,temp_range,daylight,precipitation_sum,precipitation_hours,precipitation_rate,windspeed_10m_max,windgusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration
2016-11-12,Karachi,19.0,26.1,32.4,13.399999999999999,10.983333333333333,0.0,0,0.0,22.9,37.1,18.0,7.28
2016-11-13,Karachi,19.5,25.5,31.1,11.600000000000001,10.966666666666667,0.0,0,0.0,24.0,40.7,18.12,6.76
2016-11-14,Karachi,18.0,23.7,29.6,11.600000000000001,10.966666666666667,0.0,0,0.0,16.7,25.9,18.19,4.69
2016-11-15,Karachi,17.1,23.1,29.0,11.899999999999999,10.933333333333334,0.0,0,0.0,15.1,22.0,17.92,4.15
2016-11-16,Karachi,17.1,24.3,30.4,13.299999999999997,10.916666666666666,0.0,0,0.0,16.1,23.4,17.9,4.97
2016-11-17,Karachi,17.3,24.6,31.6,14.3,10.916666666666666,0.0,0,0.0,22.0,36.4,17.77,5.58
2016-11-18,Karachi,16.5,23.4,30.0,13.5,10.883333333333333,0.0,0,0.0,18.4,28.1,17.84,4.26
2016-11-19,Karachi,19.3,24.3,28.6,9.3,10.866666666666667,0.0,0,0.0,20.3,32.0,17.2,3.58
2016-11-20,Karachi,21.3,24.2,27.5,6.199999999999999,10.85,0.0,0,0.0,17.9,29.9,15.42,3.23
2016-11-21,Karachi,19.3,23.8,28.3,9.0,10.85,0.0,0,0.0,16.5,27.0,16.57,3.6
2016-11-22,Karachi,18.2,23.1,28.7,10.5,10.816666666666666,0.0,0,0.0,14.5,22.7,16.33,3.52
2016-11-23,Karachi,17.3,22.8,28.3,11.0,10.8,0.0,0,0.0,14.0,21.6,17.13,3.75
2016-11-24,Karachi,16.9,24.3,29.8,12.900000000000002,10.783333333333333,0.0,0,0.0,17.8,25.2,16.76,4.26
2016-11-25,Karachi,19.9,25.2,31.3,11.400000000000002,10.783333333333333,0.0,0,0.0,23.5,37.8,16.65,5.91
2016-11-26,Karachi,18.4,24.3,30.5,12.100000000000001,10.766666666666667,0.0,0,0.0,16.3,29.5,16.74,4.26
2016-11-27,Karachi,17.2,24.0,30.5,13.3,10.75,0.0,0,0.0,11.2,17.3,16.84,3.89
2016-11-28,Karachi,17.9,23.5,29.8,11.900000000000002,10.75,0.0,0,0.0,17.3,26.3,16.74,4.08
2016-11-29,Karachi,18.4,23.3,28.3,9.900000000000002,10.733333333333333,0.0,0,0.0,19.4,31.7,16.48,3.7
2016-11-30,Karachi,19.0,23.8,29.1,10.100000000000001,10.716666666666667,0.0,0,0.0,10.6,19.1,15.99,3.29
2016-12-01,Karachi,19.9,25.3,31.5,11.600000000000001,10.716666666666667,0.0,0,0.0,23.0,36.0,16.25,5.83
2016-12-02,Karachi,20.0,25.1,31.2,11.2,10.7,0.0,0,0.0,25.0,39.6,16.26,6.0
2016-12-03,Karachi,18.5,24.2,30.8,12.3,10.683333333333334,0.0,0,0.0,18.2,29.2,16.34,4.32
2016-12-04,Karachi,17.3,23.4,30.0,12.7,10.683333333333334,0.0,0,0.0,15.9,27.4,16.34,3.95
2016-12-05,Karachi,16.0,22.6,28.8,12.8,10.666666666666666,0.0,0,0.0,12.1,18.0,16.47,3.58
2016-12-06,Karachi,16.5,22.6,28.4,11.899999999999999,10.65,0.0,0,0.0,11.6,16.6,16.35,3.3
2016-12-07,Karachi,17.3,23.5,30.0,12.7,10.633333333333333,0.0,0,0.0,12.2,21.2,16.22,3.67
2016-12-08,Karachi,18.2,23.6,28.7,10.5,10.65,0.0,0,0.0,16.8,28.4,15.8,3.54
2016-12-09,Karachi,20.3,24.1,27.8,7.5,10.633333333333333,0.0,0,0.0,19.6,32.0,14.61,3.24
2016-12-10,Karachi,20.5,24.2,27.7,7.199999999999999,10.616666666666667,0.0,0,0.0,25.2,38.5,14.52,3.38
2016-12-11,Karachi,18.6,23.2,28.0,9.399999999999999,10.633333333333333,0.2,1,0.2,14.8,25.6,15.32,3.09
2016-12-12,Karachi,19.9,23.0,26.2,6.300000000000001,10.616666666666667,0.0,0,0.0,16.2,25.9,13.88,3.49
2016-12-13,Karachi,18.5,23.7,28.1,9.600000000000001,10.6,0.0,0,0.0,25.2,39.2,14.88,4.47
2016-12-14,Karachi,18.5,22.6,27.3,8.8,10.6,0.0,0,0.0,26.7,44.6,15.96,5.51
2016-12-15,Karachi,16.9,21.9,26.8,9.900000000000002,10.6,0.0,0,0.0,19.5,33.8,15.84,4.11
2016-12-16,Karachi,15.6,21.4,26.8,11.200000000000001,10.6,0.0,0,0.0,15.0,23.4,15.79,3.59
2016-12-17,Karachi,16.6,21.9,27.0,10.399999999999999,10.6,0.0,0,0.0,12.6,16.6,15.56,3.19
2016-12-18,Karachi,16.6,21.4,26.0,9.399999999999999,10.6,0.0,0,0.0,12.5,20.9,15.43,3.07
2016-12-19,Karachi,16.4,21.3,26.2,9.8,10.583333333333334,0.0,0,0.0,12.8,18.0,15.79,3.26
2016-12-20,Karachi,16.7,22.6,28.4,11.7,10.6,0.0,0,0.0,15.1,25.9,15.96,4.49
2016-12-21,Karachi,16.8,22.1,28.0,11.2,10.583333333333334,0.0,0,0.0,15.3,25.2,16.07,4.04
2016-12-22,Karachi,17.5,22.3,28.0,10.5,10.6,0.0,0,0.0,15.7,23.8,15.83,3.45
2016-12-23,Karachi,17.9,22.4,28.1,10.200000000000003,10.583333333333334,0.0,0,0.0,16.6,27.4,15.71,3.36
2016-12-24,Karachi,17.3,24.0,31.6,14.3,10.6,0.0,0,0.0,15.7,22.0,15.71,4.96
2016-12-25,Karachi,17.4,22.2,28.7,11.3,10.583333333333334,0.0,0,0.0,26.2,43.2,16.52,6.98
2016-12-26,Karachi,16.7,21.7,27.2,10.5,10.6,0.0,0,0.0,19.3,30.6,16.2,4.3
2016-12-27,Karachi,16.4,21.3,26.3,9.900000000000002,10.6,0.0,0,0.0,14.7,23.0,15.92,3.2
2016-12-28,Karachi,15.1,21.0,27.2,12.1,10.6,0.0,0,0.0,11.6,18.0,16.13,3.21
2016-12-29,Karachi,16.5,21.3,26.6,10.100000000000001,10.616666666666667,0.0,0,0.0,16.9,27.0,16.11,3.17
2016-12-30,Karachi,18.1,22.0,27.3,9.2,10.616666666666667,0.0,0,0.0,11.4,16.2,14.49,2.8
2016-12-31,Karachi,17.7,22.3,27.7,10.0,10.616666666666667,0.0,0,0.0,15.7,23.8,15.56,3.21
2017-01-01,Karachi,17.3,21.7,27.8,10.5,10.633333333333333,0.0,0,0.0,23.4,38.9,16.02,4.63
2017-01-02,Karachi,16.5,21.4,27.0,10.5,10.633333333333333,0.0,0,0.0,22.1,34.9,15.99,4.35
2017-01-03,Karachi,16.4,21.1,26.0,9.600000000000001,10.633333333333333,0.0,0,0.0,16.4,28.1,16.17,3.54
2017-01-04,Karachi,16.9,20.9,24.7,7.800000000000001,10.65,0.0,0,0.0,16.4,27.7,14.01,2.82
2017-01-05,Karachi,17.3,21.5,25.0,7.699999999999999,10.666666666666666,0.0,0,0.0,10.2,20.5,13.23,2.59
2017-01-06,Karachi,17.6,21.4,24.8,7.199999999999999,10.666666666666666,0.0,0,0.0,21.4,30.6,13.03,2.99
2017-01-07,Karachi,13.2,18.4,23.3,10.100000000000001,10.666666666666666,0.0,0,0.0,22.4,31.0,17.46,4.57
2017-01-08,Karachi,12.5,17.6,22.8,10.3,10.683333333333334,0.0,0,0.0,19.2,31.7,17.2,4.89
2017-01-09,Karachi,12.6,17.2,22.6,10.000000000000002,10.683333333333334,0.0,0,0.0,24.6,41.8,17.08,4.54
2017-01-10,Karachi,11.8,17.5,22.0,10.2,10.7,0.0,0,0.0,14.4,27.7,16.85,3.14
2017-01-11,Karachi,13.4,18.6,23.1,9.700000000000001,10.716666666666667,0.0,0,0.0,15.2,25.2,16.89,2.91
2017-01-12,Karachi,13.2,19.2,23.8,10.600000000000001,10.716666666666667,0.0,0,0.0,13.7,22.0,16.88,3.34
2017-01-13,Karachi,16.9,20.4,23.5,6.600000000000001,10.733333333333333,0.0,0,0.0,21.7,34.6,13.58,3.29
2017-01-14,Karachi,14.1,17.3,20.7,6.6,10.75,1.0,5,0.2,30.4,45.0,11.13,4.03
2017-01-15,Karachi,13.0,16.5,21.2,8.2,10.766666666666667,0.0,0,0.0,29.7,47.5,14.09,3.51
2017-01-16,Karachi,12.4,16.6,21.4,8.999999999999998,10.766666666666667,0.0,0,0.0,19.7,29.2,17.05,2.98
2017-01-17,Karachi,13.4,17.3,21.3,7.9,10.783333333333333,0.0,0,0.0,18.1,29.9,14.05,2.69
2017-01-18,Karachi,13.3,18.8,24.1,10.8,10.8,0.0,0,0.0,24.0,36.7,16.99,4.21
2017-01-19,Karachi,14.8,18.0,22.5,7.699999999999999,10.816666666666666,0.0,0,0.0,38.4,58.7,17.49,5.75
2017-01-20,Karachi,14.1,17.3,21.9,7.799999999999999,10.833333333333334,0.0,0,0.0,39.5,62.6,15.8,5.44
2017-01-21,Karachi,13.9,18.7,24.4,10.499999999999998,10.85,0.0,0,0.0,25.7,42.8,17.34,4.71
2017-01-22,Karachi,13.9,20.0,26.0,12.1,10.866666666666667,0.0,0,0.0,19.1,34.6,17.54,4.91
2017-01-23,Karachi,15.9,21.0,27.3,11.4,10.883333333333333,0.0,0,0.0,27.2,41.8,17.55,5.88
2017-01-24,Karachi,15.8,21.4,27.0,11.2,10.883333333333333,0.0,0,0.0,24.0,37.1,16.14,5.48
2017-01-25,Karachi,15.7,19.6,24.3,8.600000000000001,10.916666666666666,4.2,7,0.6,24.7,38.2,15.56,3.8
2017-01-26,Karachi,12.2,17.0,21.7,9.5,10.933333333333334,0.0,0,0.0,18.5,29.9,17.12,3.37
2017-01-27,Karachi,11.8,17.2,22.2,10.399999999999999,10.95,0.0,0,0.0,13.6,22.3,18.35,3.37
2017-01-28,Karachi,13.0,18.4,23.9,10.899999999999999,10.966666666666667,0.0,0,0.0,16.2,30.2,18.21,3.84
2017-01-29,Karachi,13.8,19.1,24.9,11.099999999999998,10.983333333333333,0.0,0,0.0,16.7,30.6,18.55,4.02
2017-01-30,Karachi,13.3,19.7,24.1,10.8,11.0,0.0,0,0.0,23.1,36.0,18.51,3.61
2017-01-31,Karachi,15.5,21.3,27.4,11.899999999999999,11.033333333333333,0.0,0,0.0,13.5,24.1,18.37,3.79
2017-02-01,Karachi,15.4,21.3,27.1,11.700000000000001,11.033333333333333,0.0,0,0.0,16.9,26.3,18.7,4.32
2017-02-02,Karachi,15.1,22.1,28.1,13.000000000000002,11.066666666666666,0.0,0,0.0,14.5,23.8,18.88,4.31
2017-02-03,Karachi,16.9,21.8,26.7,9.8,11.083333333333334,0.2,1,0.2,24.3,39.2,17.88,4.63
2017-02-04,Karachi,14.3,18.8,21.6,7.300000000000001,11.1,0.5,2,0.25,43.2,67.3,17.23,6.29
2017-02-05,Karachi,12.7,17.1,21.7,9.0,11.116666666666667,0.0,0,0.0,23.8,38.2,20.19,5.59
2017-02-06,Karachi,11.4,17.5,23.4,11.999999999999998,11.15,0.0,0,0.0,21.0,35.3,19.44,4.62
2017-02-07,Karachi,11.8,18.7,24.0,12.2,11.15,0.0,0,0.0,18.4,31.7,19.58,4.49
2017-02-08,Karachi,14.1,19.5,25.6,11.500000000000002,11.183333333333334,0.0,0,0.0,20.2,29.9,19.75,4.74
2017-02-09,Karachi,13.2,19.8,26.4,13.2,11.216666666666667,0.0,0,0.0,17.2,28.8,19.88,4.95
2017-02-10,Karachi,13.4,19.8,26.0,12.6,11.216666666666667,0.0,0,0.0,20.2,32.0,20.36,5.07
2017-02-11,Karachi,11.7,19.8,26.3,14.600000000000001,11.25,0.0,0,0.0,12.0,18.7,20.24,4.46
2017-02-12,Karachi,13.9,22.1,28.8,14.9,11.266666666666667,0.0,0,0.0,22.6,36.7,19.62,6.91
2017-02-13,Karachi,18.2,23.0,28.4,10.2,11.283333333333333,0.0,0,0.0,34.7,52.9,20.16,8.37
2017-02-14,Karachi,18.8,23.5,29.5,10.7,11.316666666666666,0.0,0,0.0,31.5,49.3,20.11,7.45
2017-02-15,Karachi,18.6,24.3,30.9,12.299999999999997,11.35,0.0,0,0.0,20.7,33.5,20.3,6.03
2017-02-16,Karachi,19.5,24.4,30.8,11.3,11.35,0.0,0,0.0,15.3,24.8,17.46,5.52
2017-02-17,Karachi,19.5,25.3,31.9,12.399999999999999,11.383333333333333,0.0,0,0.0,18.7,31.3,20.1,5.62
2017-02-18,Karachi,18.2,24.9,31.8,13.600000000000001,11.4,0.0,0,0.0,18.0,28.1,20.34,5.51
2017-02-19,Karachi,19.1,24.1,29.4,10.299999999999997,11.416666666666666,0.0,0,0.0,26.3,41.8,20.39,5.46
2017-02-20,Karachi,18.2,21.9,25.8,7.600000000000001,11.45,0.0,0,0.0,28.2,44.6,20.94,6.98
2017-02-21,Karachi,17.0,21.5,26.3,9.3,11.466666666666667,0.0,0,0.0,23.1,40.0,21.81,6.5
2017-02-22,Karachi,14.6,21.4,28.1,13.500000000000002,11.5,0.0,0,0.0,22.3,34.2,21.87,5.86
2017-02-23,Karachi,13.2,21.5,28.9,15.7,11.516666666666667,0.0,0,0.0,12.8,20.2,21.81,4.69
2017-02-24,Karachi,14.9,23.1,30.1,15.200000000000001,11.55,0.0,0,0.0,15.9,23.8,21.56,5.37
2017-02-25,Karachi,17.2,24.2,31.1,13.900000000000002,11.55,0.0,0,0.0,19.7,29.5,21.34,5.42
2017-02-26,Karachi,18.9,24.6,30.6,11.700000000000003,11.583333333333334,0.0,0,0.0,20.6,31.0,21.38,5.13
2017-02-27,Karachi,20.1,25.3,30.1,10.0,11.6,0.0,0,0.0,21.5,34.6,19.37,5.55
2017-02-28,Karachi,20.9,24.2,28.4,7.5,11.633333333333333,0.0,0,0.0,19.4,32.0,13.86,3.92
2017-03-01,Karachi,18.3,23.9,30.3,12.0,11.666666666666666,0.0,0,0.0,22.9,34.6,22.13,5.73
2017-03-02,Karachi,16.3,23.1,29.8,13.5,11.683333333333334,0.0,0,0.0,16.7,26.6,22.57,5.43
2017-03-03,Karachi,15.7,23.0,29.4,13.7,11.716666666666667,0.0,0,0.0,20.9,34.2,22.63,5.4
2017-03-04,Karachi,17.0,22.9,28.7,11.7,11.733333333333333,0.0,0,0.0,21.0,32.8,22.62,5.06
2017-03-05,Karachi,17.9,23.2,29.3,11.400000000000002,11.766666666666667,0.0,0,0.0,20.0,33.5,22.57,4.96
2017-03-06,Karachi,17.2,23.3,27.8,10.600000000000001,11.783333333333333,0.0,0,0.0,22.7,36.0,21.06,4.58
2017-03-07,Karachi,21.1,24.7,29.5,8.399999999999999,11.816666666666666,0.0,0,0.0,24.6,45.0,19.75,4.82
2017-03-08,Karachi,21.3,24.1,27.7,6.399999999999999,11.833333333333334,0.0,0,0.0,20.7,31.7,18.98,4.05
2017-03-09,Karachi,21.6,24.5,29.2,7.599999999999998,11.866666666666667,0.0,0,0.0,26.3,40.0,20.96,5.18
2017-03-10,Karachi,19.5,24.5,29.6,10.100000000000001,11.883333333333333,0.0,0,0.0,34.8,52.2,23.85,10.08
2017-03-11,Karachi,17.7,22.4,27.8,10.100000000000001,11.9,0.0,0,0.0,28.1,42.1,25.02,8.31
2017-03-12,Karachi,17.1,22.4,28.4,11.299999999999997,11.916666666666666,0.0,0,0.0,17.5,27.4,24.22,6.11
2017-03-13,Karachi,15.3,22.8,29.3,14.0,11.933333333333334,0.0,0,0.0,22.1,34.9,24.1,5.82
2017-03-14,Karachi,17.8,23.0,28.3,10.5,11.966666666666667,0.0,0,0.0,20.5,33.5,21.43,4.7
2017-03-15,Karachi,18.2,24.2,30.8,12.600000000000001,11.983333333333333,0.0,0,0.0,18.0,30.2,22.68,5.72
2017-03-16,Karachi,18.1,24.4,30.7,12.599999999999998,12.033333333333333,0.0,0,0.0,22.8,35.3,23.6,5.57
2017-03-17,Karachi,20.9,25.0,29.4,8.5,12.05,0.0,0,0.0,27.2,42.8,23.17,5.39
2017-03-18,Karachi,22.8,25.6,29.5,6.699999999999999,12.083333333333334,0.0,0,0.0,35.7,55.1,22.7,5.69
2017-03-19,Karachi,20.5,26.5,33.6,13.100000000000001,12.1,0.0,0,0.0,17.9,28.1,24.57,5.99
2017-03-20,Karachi,19.3,25.8,32.3,12.999999999999996,12.116666666666667,0.0,0,0.0,22.0,35.3,24.5,6.12
2017-03-21,Karachi,20.3,25.1,30.9,10.599999999999998,12.15,0.0,0,0.0,23.1,37.1,24.11,5.72
2017-03-22,Karachi,22.3,25.0,28.5,6.199999999999999,12.166666666666666,0.0,0,0.0,26.4,43.2,23.62,5.11
2017-03-23,Karachi,19.8,25.2,31.0,11.2,12.2,0.0,0,0.0,27.2,41.8,24.85,6.14
2017-03-24,Karachi,18.6,25.3,31.5,12.899999999999999,12.216666666666667,0.0,0,0.0,23.1,36.4,24.43,5.76
2017-03-25,Karachi,22.4,26.9,33.4,11.0,12.25,0.0,0,0.0,24.4,38.5,24.39,6.29
2017-03-26,Karachi,22.9,27.1,33.3,10.399999999999999,12.266666666666667,0.0,0,0.0,24.6,38.5,24.34,6.27
2017-03-27,Karachi,22.8,27.4,34.0,11.2,12.283333333333333,0.0,0,0.0,26.9,42.5,25.01,6.76
2017-03-28,Karachi,22.7,26.8,31.3,8.600000000000001,12.316666666666666,0.0,0,0.0,26.7,42.5,25.15,6.07
2017-03-29,Karachi,24.2,27.4,31.9,7.699999999999999,12.333333333333334,0.0,0,0.0,30.4,47.2,25.25,6.44
2017-03-30,Karachi,23.7,27.2,31.7,8.0,12.366666666666667,0.0,0,0.0,32.1,49.3,25.48,6.7
2017-03-31,Karachi,23.5,27.1,31.9,8.399999999999999,12.383333333333333,0.0,0,0.0,27.6,43.6,25.17,6.2
2017-04-01,Karachi,23.2,27.4,33.3,10.099999999999998,12.416666666666666,0.0,0,0.0,24.8,39.6,25.68,6.47
2017-04-02,Karachi,22.7,27.3,32.8,10.099999999999998,12.433333333333334,0.0,0,0.0,23.5,38.2,25.49,5.95
2017-04-03,Karachi,22.4,27.4,32.8,10.399999999999999,12.466666666666667,0.0,0,0.0,23.5,38.5,25.34,5.74
2017-04-04,Karachi,23.2,29.4,35.0,11.8,12.483333333333333,0.0,0,0.0,24.6,38.9,24.93,7.24
2017-04-05,Karachi,25.0,28.6,32.5,7.5,12.5,0.0,0,0.0,35.4,55.1,26.34,8.96
2017-04-06,Karachi,23.0,26.1,29.9,6.899999999999999,12.533333333333333,0.0,0,0.0,31.6,48.6,27.23,9.91
2017-04-07,Karachi,20.6,26.1,32.2,11.600000000000001,12.55,0.0,0,0.0,24.0,37.4,27.81,8.24
2017-04-08,Karachi,18.7,27.2,35.2,16.500000000000004,12.583333333333334,0.0,0,0.0,19.3,29.2,27.39,6.76
2017-04-09,Karachi,19.4,28.2,35.5,16.1,12.6,0.0,0,0.0,16.2,26.3,27.01,7.04
2017-04-10,Karachi,21.0,28.7,36.3,15.299999999999997,12.633333333333333,0.0,0,0.0,22.6,36.0,27.1,7.96
2017-04-11,Karachi,22.9,29.5,37.3,14.399999999999999,12.65,0.0,0,0.0,25.8,39.6,26.95,8.34
2017-04-12,Karachi,24.4,29.9,37.5,13.100000000000001,12.666666666666666,0.0,0,0.0,27.6,44.3,26.97,8.75
2017-04-13,Karachi,23.8,29.2,36.2,12.400000000000002,12.7,0.0,0,0.0,27.9,43.9,27.06,7.95
2017-04-14,Karachi,23.9,28.3,33.7,9.800000000000004,12.716666666666667,0.0,0,0.0,30.2,47.2,26.64,7.24
2017-04-15,Karachi,23.9,27.6,32.5,8.600000000000001,12.75,0.0,0,0.0,28.4,45.4,26.58,6.59
2017-04-16,Karachi,23.7,27.0,31.2,7.5,12.766666666666667,0.0,0,0.0,30.4,47.5,25.6,5.57
2017-04-17,Karachi,24.3,27.3,31.2,6.899999999999999,12.8,0.0,0,0.0,31.4,49.0,26.1,5.87
2017-04-18,Karachi,24.8,28.2,31.9,7.099999999999998,12.816666666666666,0.0,0,0.0,33.5,52.2,26.63,6.82
2017-04-19,Karachi,26.1,29.4,33.1,7.0,12.833333333333334,0.0,0,0.0,36.9,57.2,26.72,8.09
2017-04-20,Karachi,25.1,29.2,34.0,8.899999999999999,12.85,0.0,0,0.0,37.5,56.9,27.11,7.87
2017-04-21,Karachi,24.6,28.1,32.8,8.199999999999996,12.866666666666667,0.0,0,0.0,28.2,44.3,27.04,6.46
2017-04-22,Karachi,24.4,27.8,32.1,7.700000000000003,12.9,0.0,0,0.0,26.9,43.2,27.07,6.43
2017-04-23,Karachi,24.6,27.7,32.6,8.0,12.916666666666666,0.0,0,0.0,25.2,40.3,25.86,5.89
2017-04-24,Karachi,24.0,27.4,32.1,8.100000000000001,12.95,0.0,0,0.0,25.5,41.4,27.15,6.32
2017-04-25,Karachi,23.6,27.4,31.6,8.0,12.95,0.0,0,0.0,29.3,46.4,27.63,6.37
2017-04-26,Karachi,24.8,27.5,31.4,6.599999999999998,12.983333333333333,0.0,0,0.0,33.8,52.6,26.18,5.84
2017-04-27,Karachi,25.2,27.8,31.3,6.100000000000001,13.0,0.0,0,0.0,34.5,54.4,25.77,5.76
2017-04-28,Karachi,25.5,29.4,35.1,9.600000000000001,13.033333333333333,0.0,0,0.0,26.9,42.8,26.15,6.95
2017-04-29,Karachi,26.0,31.5,39.1,13.100000000000001,13.05,0.0,0,0.0,29.0,44.6,27.54,9.4
2017-04-30,Karachi,25.9,31.2,39.4,13.5,13.066666666666666,0.0,0,0.0,29.7,47.2,28.3,9.31
2017-05-01,Karachi,25.6,30.4,37.6,12.0,13.083333333333334,0.0,0,0.0,28.7,46.1,27.69,7.82
2017-05-02,Karachi,25.6,29.2,34.2,8.600000000000001,13.116666666666667,0.0,0,0.0,24.9,38.2,22.62,5.88
2017-05-03,Karachi,26.0,29.8,35.0,9.0,13.133333333333333,0.0,0,0.0,29.6,45.7,27.03,7.21
2017-05-04,Karachi,26.1,29.4,33.8,7.699999999999996,13.15,0.0,0,0.0,30.1,47.9,25.42,7.0
2017-05-05,Karachi,25.9,29.3,33.9,8.0,13.166666666666666,0.0,0,0.0,31.3,48.6,27.35,7.03
2017-05-06,Karachi,25.8,29.8,34.3,8.499999999999996,13.2,0.0,0,0.0,31.0,47.9,27.4,7.15
2017-05-07,Karachi,26.2,30.3,35.0,8.8,13.2,0.0,0,0.0,33.4,51.1,27.42,7.6
2017-05-08,Karachi,27.0,30.9,35.3,8.299999999999997,13.233333333333333,0.0,0,0.0,36.0,55.4,27.19,8.12
2017-05-09,Karachi,27.0,30.4,34.7,7.700000000000003,13.233333333333333,0.0,0,0.0,35.5,54.0,27.3,7.61
2017-05-10,Karachi,26.7,30.1,34.7,8.000000000000004,13.266666666666667,0.0,0,0.0,33.0,51.5,27.0,6.85
2017-05-11,Karachi,26.6,29.9,34.5,7.899999999999999,13.283333333333333,0.0,0,0.0,28.8,41.8,26.81,6.59
2017-05-12,Karachi,26.7,29.5,33.7,7.0000000000000036,13.3,0.0,0,0.0,28.7,45.7,26.21,6.29
2017-05-13,Karachi,26.7,29.3,33.2,6.5000000000000036,13.316666666666666,0.0,0,0.0,26.1,42.5,27.04,6.42
2017-05-14,Karachi,26.7,29.7,33.7,7.0000000000000036,13.333333333333334,0.0,0,0.0,31.3,49.7,27.25,6.78
2017-05-15,Karachi,27.2,30.3,34.3,7.099999999999998,13.35,0.0,0,0.0,34.5,53.3,26.92,7.45
2017-05-16,Karachi,27.2,30.5,34.6,7.400000000000002,13.366666666666667,0.0,0,0.0,31.5,49.3,27.76,7.53
2017-05-17,Karachi,26.7,29.9,33.9,7.199999999999999,13.383333333333333,0.0,0,0.0,36.6,55.8,27.78,7.15
2017-05-18,Karachi,26.7,29.5,33.1,6.400000000000002,13.4,0.0,0,0.0,36.9,57.6,26.86,6.44
2017-05-19,Karachi,26.9,29.6,33.2,6.300000000000004,13.4,0.0,0,0.0,40.0,60.1,27.44,6.59
2017-05-20,Karachi,26.9,29.3,32.5,5.600000000000001,13.433333333333334,0.0,0,0.0,38.5,59.8,23.87,5.73
2017-05-21,Karachi,27.2,29.5,33.0,5.800000000000001,13.433333333333334,0.0,0,0.0,36.2,58.0,24.98,5.87
2017-05-22,Karachi,27.1,29.5,32.9,5.799999999999997,13.466666666666667,0.0,0,0.0,31.4,49.7,25.5,6.18
2017-05-23,Karachi,27.2,29.5,33.1,5.900000000000002,13.466666666666667,0.0,0,0.0,38.3,58.0,25.46,6.56
2017-05-24,Karachi,27.2,30.0,33.3,6.099999999999998,13.483333333333333,0.0,0,0.0,39.5,59.8,26.54,6.7
2017-05-25,Karachi,27.6,30.4,33.8,6.199999999999996,13.5,0.0,0,0.0,39.7,60.8,27.27,7.05
2017-05-26,Karachi,28.3,30.9,34.3,5.9999999999999964,13.516666666666667,0.0,0,0.0,35.9,54.0,27.14,7.23
2017-05-27,Karachi,28.2,31.2,34.8,6.599999999999998,13.516666666666667,0.0,0,0.0,30.3,49.3,27.19,7.17
2017-05-28,Karachi,27.8,31.3,35.5,7.699999999999999,13.533333333333333,0.0,0,0.0,25.5,44.6,27.29,7.07
2017-05-29,Karachi,26.9,31.5,36.6,9.700000000000003,13.55,0.0,0,0.0,26.0,43.6,27.64,7.0
2017-05-30,Karachi,26.7,30.8,36.1,9.400000000000002,13.566666666666666,0.0,0,0.0,20.0,33.8,26.96,6.55
2017-05-31,Karachi,27.1,31.2,36.9,9.799999999999997,13.566666666666666,0.0,0,0.0,20.7,35.6,27.04,6.85
2017-06-01,Karachi,27.2,30.4,36.2,9.000000000000004,13.583333333333334,0.0,0,0.0,23.4,39.6,26.73,6.57
2017-06-02,Karachi,27.3,30.0,34.4,7.099999999999998,13.583333333333334,0.0,0,0.0,23.5,40.7,26.19,6.3
2017-06-03,Karachi,27.0,30.9,35.4,8.399999999999999,13.6,0.0,0,0.0,23.7,39.2,26.21,6.71
2017-06-04,Karachi,28.2,31.3,35.0,6.800000000000001,13.6,0.0,0,0.0,25.1,42.5,25.96,6.85
2017-06-05,Karachi,28.7,31.1,34.0,5.300000000000001,13.616666666666667,0.1,1,0.1,29.4,46.8,25.38,6.97
2017-06-06,Karachi,28.9,31.2,34.1,5.200000000000003,13.633333333333333,0.0,0,0.0,30.4,47.5,23.38,6.47
2017-06-07,Karachi,28.5,31.2,34.0,5.5,13.633333333333333,0.5,3,0.16666666666666666,25.0,40.7,24.07,6.47
2017-06-08,Karachi,28.1,30.7,33.0,4.899999999999999,13.65,0.5,4,0.125,25.8,41.0,19.63,5.46
2017-06-09,Karachi,28.5,30.8,33.5,5.0,13.65,0.0,0,0.0,30.6,49.7,24.92,6.74
2017-06-10,Karachi,28.5,30.5,33.2,4.700000000000003,13.65,0.0,0,0.0,30.6,47.9,24.99,6.69
2017-06-11,Karachi,28.3,30.7,33.7,5.400000000000002,13.666666666666666,0.0,0,0.0,26.0,41.8,24.6,6.65
2017-06-12,Karachi,28.6,30.8,33.3,4.699999999999996,13.65,0.0,0,0.0,29.3,46.1,24.53,7.0
2017-06-13,Karachi,28.5,30.6,32.9,4.399999999999999,13.666666666666666,0.0,0,0.0,32.8,50.4,19.87,6.11
2017-06-14,Karachi,28.4,30.6,33.1,4.700000000000003,13.666666666666666,0.0,0,0.0,29.1,46.1,21.63,6.51
2017-06-15,Karachi,28.7,30.6,33.1,4.400000000000002,13.666666666666666,0.0,0,0.0,35.1,52.9,22.45,7.03
2017-06-16,Karachi,28.6,30.4,32.3,3.6999999999999957,13.666666666666666,0.0,0,0.0,41.5,61.6,16.21,5.95
2017-06-17,Karachi,28.7,30.5,32.7,4.0000000000000036,13.683333333333334,0.0,0,0.0,34.4,50.8,17.27,5.77
2017-06-18,Karachi,28.5,30.3,32.7,4.200000000000003,13.683333333333334,0.1,1,0.1,32.9,48.2,18.07,5.55
